slug,name,date,weekday,courts,data_ok,occ_open_pct,occ_core_pct,occ_prime_pct,open_court_hours,free_court_hours_open,core_court_hours,free_court_hours_core,prime_court_hours,free_court_hours_prime
new-padel-club,New Padel Club,2026-09-27,Sunday,2,True,2.1,3.1,0.0,47.0,46.0,32.0,31.0,10.0,10.0
grand-slam-padel,Grand Slam Padel,2026-09-27,Sunday,3,True,2.6,2.6,8.3,39.0,38.0,39.0,38.0,12.0,11.0
padel-bros-budapest,Padel Bros Budapest,2026-09-27,Sunday,3,False,,,,72.0,0.0,48.0,0.0,15.0,0.0
musketas-padel,Musketas Padel ,2026-09-27,Sunday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
premier-padel-park,Premier Padel Park,2026-09-28,Monday,4,True,54.7,54.7,87.5,64.0,29.0,64.0,29.0,20.0,2.5
buda-padel,BUDAPADEL,2026-09-28,Monday,4,True,25.0,37.5,65.0,96.0,72.0,64.0,40.0,20.0,7.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-28,Monday,4,True,37.5,37.5,90.0,60.0,37.5,60.0,37.5,20.0,2.0
budapest-padel,Budapest Padel,2026-09-28,Monday,8,True,35.0,35.0,83.8,120.0,78.0,120.0,78.0,40.0,6.5
flow-padel-ujpest,Flow Padel Újpest,2026-09-28,Monday,4,True,27.5,27.5,22.5,60.0,43.5,60.0,43.5,20.0,15.5
top-padel-club-budapest,Top Padel Club ,2026-09-28,Monday,7,True,25.9,25.9,42.9,112.0,83.0,112.0,83.0,35.0,20.0
future-padel-fot,Future Padel Fót,2026-09-28,Monday,1,True,25.0,25.0,40.0,16.0,12.0,16.0,12.0,5.0,3.0
padel-garden-budapest,Padel Garden Budapest,2026-09-28,Monday,3,True,24.7,24.7,56.7,40.5,30.5,40.5,30.5,15.0,6.5
premier-padel-nagyret,Premier Padel Nagyret,2026-09-28,Monday,4,True,22.3,22.3,47.5,56.0,43.5,56.0,43.5,20.0,10.5
duna-padel,DUNA PADEL,2026-09-28,Monday,4,True,17.2,17.2,37.5,64.0,53.0,64.0,53.0,20.0,12.5
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-28,Monday,4,True,13.8,16.4,47.5,76.0,65.5,64.0,53.5,20.0,10.5
grand-slam-padel,Grand Slam Padel,2026-09-28,Monday,3,True,13.1,13.1,13.3,42.0,36.5,42.0,36.5,15.0,13.0
zenith-padel-club,Zenith Padel Club,2026-09-28,Monday,3,True,11.8,12.5,20.0,51.0,45.0,48.0,42.0,15.0,12.0
new-padel-club,New Padel Club,2026-09-28,Monday,2,True,8.5,12.5,0.0,47.0,43.0,32.0,28.0,10.0,10.0
padel-king-savoya,Padel King Savoya,2026-09-28,Monday,6,True,12.0,12.0,28.3,96.0,84.5,96.0,84.5,30.0,21.5
panorama-padel-budapest,Panorama Padel Budapest,2026-09-28,Monday,1,True,11.8,6.2,0.0,17.0,15.0,16.0,15.0,5.0,5.0
padel-bros-budapest,Padel Bros Budapest,2026-09-28,Monday,3,False,,,,72.0,0.0,48.0,0.0,15.0,0.0
musketas-padel,Musketas Padel ,2026-09-28,Monday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
premier-padel-park,Premier Padel Park,2026-09-29,Tuesday,4,True,68.0,68.0,82.5,64.0,20.5,64.0,20.5,20.0,3.5
flow-padel-ujpest,Flow Padel Újpest,2026-09-29,Tuesday,4,True,42.5,42.5,42.5,60.0,34.5,60.0,34.5,20.0,11.5
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-29,Tuesday,4,True,35.0,35.0,72.5,60.0,39.0,60.0,39.0,20.0,5.5
budapest-padel,Budapest Padel,2026-09-29,Tuesday,8,True,28.7,28.7,65.0,120.0,85.5,120.0,85.5,40.0,14.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-29,Tuesday,4,True,28.6,28.6,50.0,56.0,40.0,56.0,40.0,20.0,10.0
top-padel-club-budapest,Top Padel Club ,2026-09-29,Tuesday,7,True,26.3,26.3,28.6,112.0,82.5,112.0,82.5,35.0,25.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-29,Tuesday,4,True,20.4,24.2,42.5,76.0,60.5,64.0,48.5,20.0,11.5
padel-king-savoya,Padel King Savoya,2026-09-29,Tuesday,6,True,24.0,24.0,35.0,96.0,73.0,96.0,73.0,30.0,19.5
zenith-padel-club,Zenith Padel Club,2026-09-29,Tuesday,3,True,21.6,22.9,60.0,51.0,40.0,48.0,37.0,15.0,6.0
new-padel-club,New Padel Club,2026-09-29,Tuesday,2,True,14.9,21.9,20.0,47.0,40.0,32.0,25.0,10.0,8.0
duna-padel,DUNA PADEL,2026-09-29,Tuesday,4,True,21.1,21.1,52.5,64.0,50.5,64.0,50.5,20.0,9.5
buda-padel,BUDAPADEL,2026-09-29,Tuesday,4,True,13.5,20.3,55.0,96.0,83.0,64.0,51.0,20.0,9.0
grand-slam-padel,Grand Slam Padel,2026-09-29,Tuesday,3,True,16.7,16.7,16.7,42.0,35.0,42.0,35.0,15.0,12.5
padel-garden-budapest,Padel Garden Budapest,2026-09-29,Tuesday,3,True,12.3,12.3,33.3,40.5,35.5,40.5,35.5,15.0,10.0
future-padel-fot,Future Padel Fót,2026-09-29,Tuesday,1,True,6.2,6.2,0.0,16.0,15.0,16.0,15.0,5.0,5.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-29,Tuesday,1,True,11.8,6.2,0.0,17.0,15.0,16.0,15.0,5.0,5.0
padel-bros-budapest,Padel Bros Budapest,2026-09-29,Tuesday,3,False,,,,72.0,0.0,48.0,0.0,15.0,0.0
musketas-padel,Musketas Padel ,2026-09-29,Tuesday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
premier-padel-park,Premier Padel Park,2026-09-30,Wednesday,4,True,60.2,60.2,82.5,64.0,25.5,64.0,25.5,20.0,3.5
top-padel-club-budapest,Top Padel Club ,2026-09-30,Wednesday,7,True,38.8,38.8,62.9,112.0,68.5,112.0,68.5,35.0,13.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-30,Wednesday,4,True,35.0,35.0,85.0,60.0,39.0,60.0,39.0,20.0,3.0
padel-garden-budapest,Padel Garden Budapest,2026-09-30,Wednesday,3,True,30.9,30.9,46.7,40.5,28.0,40.5,28.0,15.0,8.0
budapest-padel,Budapest Padel,2026-09-30,Wednesday,8,True,26.7,26.7,66.2,120.0,88.0,120.0,88.0,40.0,13.5
flow-padel-ujpest,Flow Padel Újpest,2026-09-30,Wednesday,4,True,22.5,22.5,40.0,60.0,46.5,60.0,46.5,20.0,12.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-30,Wednesday,4,True,21.4,21.4,32.5,56.0,44.0,56.0,44.0,20.0,13.5
future-padel-fot,Future Padel Fót,2026-09-30,Wednesday,1,True,18.8,18.8,40.0,16.0,13.0,16.0,13.0,5.0,3.0
buda-padel,BUDAPADEL,2026-09-30,Wednesday,4,True,11.5,17.2,37.5,96.0,85.0,64.0,53.0,20.0,12.5
duna-padel,DUNA PADEL,2026-09-30,Wednesday,4,True,16.4,16.4,42.5,64.0,53.5,64.0,53.5,20.0,11.5
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-30,Wednesday,4,True,13.8,16.4,37.5,76.0,65.5,64.0,53.5,20.0,12.5
grand-slam-padel,Grand Slam Padel,2026-09-30,Wednesday,3,True,15.5,15.5,16.7,42.0,35.5,42.0,35.5,15.0,12.5
zenith-padel-club,Zenith Padel Club,2026-09-30,Wednesday,3,True,12.7,13.5,43.3,51.0,44.5,48.0,41.5,15.0,8.5
new-padel-club,New Padel Club,2026-09-30,Wednesday,2,True,8.5,12.5,0.0,47.0,43.0,32.0,28.0,10.0,10.0
padel-king-savoya,Padel King Savoya,2026-09-30,Wednesday,6,True,11.5,11.5,18.3,96.0,85.0,96.0,85.0,30.0,24.5
panorama-padel-budapest,Panorama Padel Budapest,2026-09-30,Wednesday,1,True,11.8,6.2,0.0,17.0,15.0,16.0,15.0,5.0,5.0
padel-bros-budapest,Padel Bros Budapest,2026-09-30,Wednesday,3,False,,,,72.0,0.0,48.0,0.0,15.0,0.0
musketas-padel,Musketas Padel ,2026-09-30,Wednesday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
