slug,name,date,weekday,courts,data_ok,occ_open_pct,occ_core_pct,occ_prime_pct,open_court_hours,free_court_hours_open,core_court_hours,free_court_hours_core,prime_court_hours,free_court_hours_prime
future-padel-fot,Future Padel Fót,2026-09-23,Wednesday,1,True,40.0,40.0,80.0,12.5,7.5,12.5,7.5,5.0,1.0
new-padel-club,New Padel Club,2026-09-23,Wednesday,2,True,21.2,22.0,35.0,26.0,20.5,25.0,19.5,10.0,6.5
panorama-padel-budapest,Panorama Padel Budapest,2026-09-23,Wednesday,1,True,8.0,8.0,0.0,12.5,11.5,12.5,11.5,5.0,5.0
padel-bros-budapest,Padel Bros Budapest,2026-09-23,Wednesday,3,False,,,,40.5,0.0,37.5,0.0,15.0,0.0
musketas-padel,Musketas Padel ,2026-09-23,Wednesday,2,False,,,,27.0,0.0,25.0,0.0,10.0,0.0
premier-padel-park,Premier Padel Park,2026-09-24,Thursday,4,True,73.4,73.4,92.5,64.0,17.0,64.0,17.0,20.0,1.5
flow-padel-ujpest,Flow Padel Újpest,2026-09-24,Thursday,4,True,52.5,52.5,65.0,60.0,28.5,60.0,28.5,20.0,7.0
new-padel-club,New Padel Club,2026-09-24,Thursday,2,True,35.1,51.6,75.0,47.0,30.5,32.0,15.5,10.0,2.5
buda-padel,BUDAPADEL,2026-09-24,Thursday,4,True,35.4,50.8,97.5,96.0,62.0,64.0,31.5,20.0,0.5
top-padel-club-budapest,Top Padel Club ,2026-09-24,Thursday,7,True,46.9,46.9,67.1,112.0,59.5,112.0,59.5,35.0,11.5
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-24,Thursday,4,True,34.2,39.1,67.5,76.0,50.0,64.0,39.0,20.0,6.5
padel-king-savoya,Padel King Savoya,2026-09-24,Thursday,6,True,38.0,38.0,71.7,96.0,59.5,96.0,59.5,30.0,8.5
premier-padel-nagyret,Premier Padel Nagyret,2026-09-24,Thursday,4,True,36.6,36.6,57.5,56.0,35.5,56.0,35.5,20.0,8.5
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-24,Thursday,4,True,35.8,35.8,85.0,60.0,38.5,60.0,38.5,20.0,3.0
budapest-padel,Budapest Padel,2026-09-24,Thursday,8,True,32.1,32.1,67.5,120.0,81.5,120.0,81.5,40.0,13.0
future-padel-fot,Future Padel Fót,2026-09-24,Thursday,1,True,31.2,31.2,40.0,16.0,11.0,16.0,11.0,5.0,3.0
padel-garden-budapest,Padel Garden Budapest,2026-09-24,Thursday,3,True,30.9,30.9,76.7,40.5,28.0,40.5,28.0,15.0,3.5
duna-padel,DUNA PADEL,2026-09-24,Thursday,4,True,28.9,28.9,65.0,64.0,45.5,64.0,45.5,20.0,7.0
zenith-padel-club,Zenith Padel Club,2026-09-24,Thursday,3,True,20.6,21.9,43.3,51.0,40.5,48.0,37.5,15.0,8.5
grand-slam-padel,Grand Slam Padel,2026-09-24,Thursday,3,True,16.7,16.7,36.7,42.0,35.0,42.0,35.0,15.0,9.5
panorama-padel-budapest,Panorama Padel Budapest,2026-09-24,Thursday,1,True,11.8,6.2,0.0,17.0,15.0,16.0,15.0,5.0,5.0
padel-bros-budapest,Padel Bros Budapest,2026-09-24,Thursday,3,False,,,,72.0,0.0,48.0,0.0,15.0,0.0
musketas-padel,Musketas Padel ,2026-09-24,Thursday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
premier-padel-park,Premier Padel Park,2026-09-25,Friday,4,True,61.7,61.7,67.5,64.0,24.5,64.0,24.5,20.0,6.5
top-padel-club-budapest,Top Padel Club ,2026-09-25,Friday,7,True,57.6,57.6,100.0,112.0,47.5,112.0,47.5,35.0,0.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-25,Friday,4,True,37.5,37.5,52.5,60.0,37.5,60.0,37.5,20.0,9.5
future-padel-fot,Future Padel Fót,2026-09-25,Friday,1,True,34.4,34.4,60.0,16.0,10.5,16.0,10.5,5.0,2.0
duna-padel,DUNA PADEL,2026-09-25,Friday,4,True,30.5,30.5,42.5,64.0,44.5,64.0,44.5,20.0,11.5
zenith-padel-club,Zenith Padel Club,2026-09-25,Friday,3,True,30.4,30.2,46.7,51.0,35.5,48.0,33.5,15.0,8.0
padel-garden-budapest,Padel Garden Budapest,2026-09-25,Friday,3,True,28.4,28.4,16.7,40.5,29.0,40.5,29.0,15.0,12.5
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-25,Friday,4,True,25.8,25.8,47.5,60.0,44.5,60.0,44.5,20.0,10.5
premier-padel-nagyret,Premier Padel Nagyret,2026-09-25,Friday,4,True,24.1,24.1,22.5,56.0,42.5,56.0,42.5,20.0,15.5
buda-padel,BUDAPADEL,2026-09-25,Friday,4,True,15.6,23.4,22.5,96.0,81.0,64.0,49.0,20.0,15.5
budapest-padel,Budapest Padel,2026-09-25,Friday,8,True,20.0,20.0,23.8,120.0,96.0,120.0,96.0,40.0,30.5
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-25,Friday,4,True,15.8,18.8,22.5,76.0,64.0,64.0,52.0,20.0,15.5
padel-king-savoya,Padel King Savoya,2026-09-25,Friday,6,True,12.5,12.5,0.0,96.0,84.0,96.0,84.0,30.0,30.0
grand-slam-padel,Grand Slam Padel,2026-09-25,Friday,3,True,10.7,10.7,20.0,42.0,37.5,42.0,37.5,15.0,12.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-25,Friday,1,True,11.8,6.2,0.0,17.0,15.0,16.0,15.0,5.0,5.0
padel-bros-budapest,Padel Bros Budapest,2026-09-25,Friday,3,False,,,,72.0,0.0,48.0,0.0,15.0,0.0
musketas-padel,Musketas Padel ,2026-09-25,Friday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
new-padel-club,New Padel Club,2026-09-25,Friday,2,True,0.0,0.0,0.0,47.0,47.0,32.0,32.0,10.0,10.0
top-padel-club-budapest,Top Padel Club ,2026-09-26,Saturday,7,True,83.7,83.7,100.0,98.0,16.0,98.0,16.0,35.0,0.0
padel-garden-budapest,Padel Garden Budapest,2026-09-26,Saturday,3,True,70.4,70.4,50.0,40.5,12.0,40.5,12.0,15.0,7.5
flow-padel-ujpest,Flow Padel Újpest,2026-09-26,Saturday,4,True,49.2,49.2,37.5,60.0,30.5,60.0,30.5,20.0,12.5
premier-padel-nagyret,Premier Padel Nagyret,2026-09-26,Saturday,4,True,42.0,42.0,22.5,56.0,32.5,56.0,32.5,20.0,15.5
buda-padel,BUDAPADEL,2026-09-26,Saturday,4,True,25.5,38.3,17.5,96.0,71.5,64.0,39.5,20.0,16.5
new-padel-club,New Padel Club,2026-09-26,Saturday,2,True,23.4,34.4,10.0,47.0,36.0,32.0,21.0,10.0,9.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-26,Saturday,1,True,29.4,25.0,40.0,17.0,12.0,16.0,12.0,5.0,3.0
premier-padel-park,Premier Padel Park,2026-09-26,Saturday,4,True,24.2,24.2,5.0,64.0,48.5,64.0,48.5,20.0,19.0
grand-slam-padel,Grand Slam Padel,2026-09-26,Saturday,3,True,21.4,21.4,0.0,42.0,33.0,42.0,33.0,15.0,15.0
duna-padel,DUNA PADEL,2026-09-26,Saturday,4,True,7.0,7.0,10.0,64.0,59.5,64.0,59.5,20.0,18.0
zenith-padel-club,Zenith Padel Club,2026-09-26,Saturday,3,True,5.9,6.2,3.3,51.0,48.0,48.0,45.0,15.0,14.5
future-padel-fot,Future Padel Fót,2026-09-26,Saturday,1,True,6.2,6.2,0.0,16.0,15.0,16.0,15.0,5.0,5.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-26,Saturday,4,True,3.4,3.4,10.0,58.0,56.0,58.0,56.0,20.0,18.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-26,Saturday,4,True,2.6,3.1,0.0,76.0,74.0,64.0,62.0,20.0,20.0
budapest-padel,Budapest Padel,2026-09-26,Saturday,8,True,1.7,1.7,0.0,120.0,118.0,120.0,118.0,40.0,40.0
padel-king-savoya,Padel King Savoya,2026-09-26,Saturday,6,True,0.0,0.0,0.0,96.0,96.0,96.0,96.0,30.0,30.0
padel-bros-budapest,Padel Bros Budapest,2026-09-26,Saturday,3,False,,,,72.0,0.0,48.0,0.0,15.0,0.0
musketas-padel,Musketas Padel ,2026-09-26,Saturday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
budapest-padel,Budapest Padel,2026-09-27,Sunday,8,True,62.1,62.1,75.0,120.0,45.5,120.0,45.5,40.0,10.0
duna-padel,DUNA PADEL,2026-09-27,Sunday,4,True,60.9,60.9,45.0,64.0,25.0,64.0,25.0,20.0,11.0
buda-padel,BUDAPADEL,2026-09-27,Sunday,4,True,28.6,43.0,15.0,96.0,68.5,64.0,36.5,20.0,17.0
flow-padel-ujpest,Flow Padel Újpest,2026-09-27,Sunday,4,True,38.3,38.3,15.0,60.0,37.0,60.0,37.0,20.0,17.0
padel-king-savoya,Padel King Savoya,2026-09-27,Sunday,6,True,34.4,34.4,5.0,96.0,63.0,96.0,63.0,30.0,28.5
premier-padel-park,Premier Padel Park,2026-09-27,Sunday,4,True,28.9,28.9,5.0,64.0,45.5,64.0,45.5,20.0,19.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-27,Sunday,1,True,29.4,25.0,40.0,17.0,12.0,16.0,12.0,5.0,3.0
zenith-padel-club,Zenith Padel Club,2026-09-27,Sunday,3,True,16.7,17.7,6.7,51.0,42.5,48.0,39.5,15.0,14.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-27,Sunday,4,True,16.1,16.1,12.5,56.0,47.0,56.0,47.0,20.0,17.5
top-padel-club-budapest,Top Padel Club ,2026-09-27,Sunday,7,True,10.7,10.7,27.1,98.0,87.5,98.0,87.5,35.0,25.5
padel-garden-budapest,Padel Garden Budapest,2026-09-27,Sunday,3,True,6.2,6.2,0.0,40.5,38.0,40.5,38.0,15.0,15.0
future-padel-fot,Future Padel Fót,2026-09-27,Sunday,1,True,6.2,6.2,0.0,16.0,15.0,16.0,15.0,5.0,5.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-27,Sunday,4,True,5.2,5.2,15.0,58.0,55.0,58.0,55.0,20.0,17.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-27,Sunday,4,True,3.3,3.9,7.5,76.0,73.5,64.0,61.5,20.0,18.5
new-padel-club,New Padel Club,2026-09-27,Sunday,2,True,2.1,3.1,0.0,47.0,46.0,32.0,31.0,10.0,10.0
grand-slam-padel,Grand Slam Padel,2026-09-27,Sunday,3,True,2.6,2.6,8.3,39.0,38.0,39.0,38.0,12.0,11.0
padel-bros-budapest,Padel Bros Budapest,2026-09-27,Sunday,3,False,,,,72.0,0.0,48.0,0.0,15.0,0.0
musketas-padel,Musketas Padel ,2026-09-27,Sunday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
premier-padel-park,Premier Padel Park,2026-09-28,Monday,4,True,54.7,54.7,87.5,64.0,29.0,64.0,29.0,20.0,2.5
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-28,Monday,4,True,37.5,37.5,90.0,60.0,37.5,60.0,37.5,20.0,2.0
buda-padel,BUDAPADEL,2026-09-28,Monday,4,True,24.0,35.9,65.0,96.0,73.0,64.0,41.0,20.0,7.0
budapest-padel,Budapest Padel,2026-09-28,Monday,8,True,32.5,32.5,80.0,120.0,81.0,120.0,81.0,40.0,8.0
future-padel-fot,Future Padel Fót,2026-09-28,Monday,1,True,25.0,25.0,40.0,16.0,12.0,16.0,12.0,5.0,3.0
top-padel-club-budapest,Top Padel Club ,2026-09-28,Monday,7,True,22.3,22.3,35.7,112.0,87.0,112.0,87.0,35.0,22.5
premier-padel-nagyret,Premier Padel Nagyret,2026-09-28,Monday,4,True,22.3,22.3,47.5,56.0,43.5,56.0,43.5,20.0,10.5
flow-padel-ujpest,Flow Padel Újpest,2026-09-28,Monday,4,True,21.7,21.7,22.5,60.0,47.0,60.0,47.0,20.0,15.5
padel-garden-budapest,Padel Garden Budapest,2026-09-28,Monday,3,True,21.0,21.0,46.7,40.5,32.0,40.5,32.0,15.0,8.0
duna-padel,DUNA PADEL,2026-09-28,Monday,4,True,17.2,17.2,37.5,64.0,53.0,64.0,53.0,20.0,12.5
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-28,Monday,4,True,13.8,16.4,47.5,76.0,65.5,64.0,53.5,20.0,10.5
new-padel-club,New Padel Club,2026-09-28,Monday,2,True,8.5,12.5,0.0,47.0,43.0,32.0,28.0,10.0,10.0
zenith-padel-club,Zenith Padel Club,2026-09-28,Monday,3,True,9.8,10.4,20.0,51.0,46.0,48.0,43.0,15.0,12.0
grand-slam-padel,Grand Slam Padel,2026-09-28,Monday,3,True,7.1,7.1,13.3,42.0,39.0,42.0,39.0,15.0,13.0
padel-king-savoya,Padel King Savoya,2026-09-28,Monday,6,True,6.2,6.2,10.0,96.0,90.0,96.0,90.0,30.0,27.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-28,Monday,1,True,11.8,6.2,0.0,17.0,15.0,16.0,15.0,5.0,5.0
padel-bros-budapest,Padel Bros Budapest,2026-09-28,Monday,3,False,,,,72.0,0.0,48.0,0.0,15.0,0.0
musketas-padel,Musketas Padel ,2026-09-28,Monday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
premier-padel-park,Premier Padel Park,2026-09-29,Tuesday,4,True,66.4,66.4,82.5,64.0,21.5,64.0,21.5,20.0,3.5
flow-padel-ujpest,Flow Padel Újpest,2026-09-29,Tuesday,4,True,40.0,40.0,50.0,60.0,36.0,60.0,36.0,20.0,10.0
bvsc-padel-clubfirst-club-in-pest,BVSC Padel club|First club in Pest!,2026-09-29,Tuesday,4,True,32.5,32.5,70.0,60.0,40.5,60.0,40.5,20.0,6.0
budapest-padel,Budapest Padel,2026-09-29,Tuesday,8,True,27.1,27.1,60.0,120.0,87.5,120.0,87.5,40.0,16.0
premier-padel-nagyret,Premier Padel Nagyret,2026-09-29,Tuesday,4,True,25.9,25.9,42.5,56.0,41.5,56.0,41.5,20.0,11.5
top-padel-club-budapest,Top Padel Club ,2026-09-29,Tuesday,7,True,25.4,25.4,28.6,112.0,83.5,112.0,83.5,35.0,25.0
zenith-padel-club,Zenith Padel Club,2026-09-29,Tuesday,3,True,21.6,22.9,60.0,51.0,40.0,48.0,37.0,15.0,6.0
zenith-padel-obuda,Zenith Padel Óbuda ÚJ!,2026-09-29,Tuesday,4,True,19.1,22.7,42.5,76.0,61.5,64.0,49.5,20.0,11.5
new-padel-club,New Padel Club,2026-09-29,Tuesday,2,True,14.9,21.9,20.0,47.0,40.0,32.0,25.0,10.0,8.0
padel-king-savoya,Padel King Savoya,2026-09-29,Tuesday,6,True,21.4,21.4,35.0,96.0,75.5,96.0,75.5,30.0,19.5
duna-padel,DUNA PADEL,2026-09-29,Tuesday,4,True,21.1,21.1,52.5,64.0,50.5,64.0,50.5,20.0,9.5
grand-slam-padel,Grand Slam Padel,2026-09-29,Tuesday,3,True,14.3,14.3,16.7,42.0,36.0,42.0,36.0,15.0,12.5
buda-padel,BUDAPADEL,2026-09-29,Tuesday,4,True,8.9,13.3,32.5,96.0,87.5,64.0,55.5,20.0,13.5
padel-garden-budapest,Padel Garden Budapest,2026-09-29,Tuesday,3,True,12.3,12.3,33.3,40.5,35.5,40.5,35.5,15.0,10.0
future-padel-fot,Future Padel Fót,2026-09-29,Tuesday,1,True,6.2,6.2,0.0,16.0,15.0,16.0,15.0,5.0,5.0
panorama-padel-budapest,Panorama Padel Budapest,2026-09-29,Tuesday,1,True,11.8,6.2,0.0,17.0,15.0,16.0,15.0,5.0,5.0
padel-bros-budapest,Padel Bros Budapest,2026-09-29,Tuesday,3,False,,,,72.0,0.0,48.0,0.0,15.0,0.0
musketas-padel,Musketas Padel ,2026-09-29,Tuesday,2,False,,,,48.0,0.0,32.0,0.0,10.0,0.0
